X,Y,Z,R,G,B
148146.500000,816769.625000,0.000143,0,255,255
148146.593750,816769.625000,0.000144,0,255,255
148146.703125,816769.625000,0.000145,0,255,255
148146.796875,816769.562500,0.000146,0,255,255
148146.875000,816769.437500,0.000147,0,255,255
148146.953125,816769.437500,0.000148,0,255,255
148147.031250,816769.437500,0.000149,0,255,255
148147.093750,816769.375000,0.000150,0,255,255
148147.156250,816769.312500,0.000151,0,255,255
148147.203125,816769.250000,0.000152,0,255,255
148147.250000,816769.187500,0.000153,0,255,255
148147.281250,816769.125000,0.000154,0,255,255
148147.312500,816769.062500,0.000155,0,255,255
148147.375000,816769.000000,0.000156,0,255,255
148147.437500,816769.000000,0.000157,0,255,255
148147.500000,816768.937500,0.000158,0,255,255
148147.578125,816768.875000,0.000159,0,255,255
148147.609375,816768.875000,0.000160,0,255,255
148147.671875,816768.812500,0.000161,0,255,255
148147.703125,816768.750000,0.000162,0,255,255
148147.750000,816768.687500,0.000163,0,255,255
148147.703125,816768.625000,0.000164,0,255,255
148147.781250,816768.562500,0.000165,0,255,255
148147.875000,816768.500000,0.000166,0,255,255
148148.031250,816768.312500,0.000167,0,255,255
148148.156250,816768.187500,0.000168,0,255,255
148148.234375,816768.125000,0.000169,0,255,255
148148.296875,816768.000000,0.000170,0,255,255
148148.437500,816767.937500,0.000171,0,255,255
148148.484375,816767.875000,0.000172,0,255,255
148148.546875,816767.812500,0.000173,0,255,255
148148.687500,816767.625000,0.000174,0,255,255
148148.796875,816767.625000,0.000175,0,255,255
148148.968750,816767.500000,0.000176,0,255,255
148149.046875,816767.437500,0.000177,0,255,255
148149.093750,816767.437500,0.000178,0,255,255
148149.140625,816767.437500,0.000179,0,255,255
148149.140625,816767.312500,0.000180,0,255,255
148149.343750,816767.312500,0.000181,0,255,255
148149.546875,816767.250000,0.000182,0,255,255
148149.640625,816767.250000,0.000183,0,255,255
148149.687500,816767.125000,0.000184,0,255,255
148149.781250,816767.062500,0.000185,0,255,255
148149.796875,816767.062500,0.000186,0,255,255
148149.890625,816766.937500,0.000187,0,255,255
148149.984375,816766.875000,0.000188,0,255,255
148150.250000,816766.750000,0.000189,0,255,255
148150.390625,816766.750000,0.000190,0,255,255
148150.515625,816766.750000,0.000191,0,255,255
148150.671875,816766.625000,0.000192,0,255,255
148150.828125,816766.562500,0.000193,0,255,255
148150.953125,816766.562500,0.000194,0,255,255
148151.000000,816766.500000,0.000195,0,255,255
148151.062500,816766.500000,0.000196,0,255,255
148151.093750,816766.437500,0.000197,0,255,255
148151.187500,816766.375000,0.000198,0,255,255
148151.281250,816766.187500,0.000199,0,255,255
148151.390625,816766.062500,0.000200,0,255,255
148151.578125,816766.062500,0.000201,0,255,255
148151.656250,816766.000000,0.000202,0,255,255
148151.828125,816765.875000,0.000203,0,255,255
148151.984375,816765.812500,0.000204,0,255,255
148152.093750,816765.750000,0.000205,0,255,255
148152.109375,816765.625000,0.000206,0,255,255
148152.203125,816765.500000,0.000207,0,255,255
148152.312500,816765.437500,0.000208,0,255,255
148152.343750,816765.375000,0.000209,0,255,255
148152.328125,816765.375000,0.000210,0,255,255
148152.343750,816765.312500,0.000211,0,255,255
148152.390625,816765.250000,0.000212,0,255,255
148152.453125,816765.125000,0.000213,0,255,255
148152.593750,816765.000000,0.000214,0,255,255
148152.687500,816764.937500,0.000215,0,255,255
148152.859375,816764.875000,0.000216,0,255,255
148153.046875,816764.750000,0.000217,0,255,255
148153.203125,816764.687500,0.000218,0,255,255
148153.390625,816764.625000,0.000219,0,255,255
148153.531250,816764.562500,0.000220,0,255,255
148153.562500,816764.375000,0.000221,0,255,255
148153.625000,816764.250000,0.000222,0,255,255
148153.687500,816764.187500,0.000223,0,255,255
148153.750000,816764.000000,0.000224,0,255,255
148153.781250,816764.000000,0.000225,0,255,255
148153.906250,816763.937500,0.000226,0,255,255
148154.031250,816763.875000,0.000227,0,255,255
148154.187500,816763.687500,0.000228,0,255,255
148154.375000,816763.625000,0.000229,0,255,255
148154.531250,816763.500000,0.000230,0,255,255
148154.687500,816763.437500,0.000231,0,255,255
148154.750000,816763.375000,0.000232,0,255,255
148154.875000,816763.312500,0.000233,0,255,255
148155.031250,816763.250000,0.000234,0,255,255
148155.140625,816763.125000,0.000235,0,255,255
148155.296875,816762.937500,0.000236,0,255,255
148155.421875,816762.812500,0.000237,0,255,255
148155.546875,816762.750000,0.000238,0,255,255
148155.734375,816762.687500,0.000239,0,255,255
148155.906250,816762.625000,0.000240,0,255,255
148156.046875,816762.562500,0.000241,0,255,255
148156.171875,816762.500000,0.000242,0,255,255
148156.203125,816762.437500,0.000243,0,255,255
148156.250000,816762.250000,0.000244,0,255,255
148156.328125,816762.187500,0.000245,0,255,255
148156.359375,816762.125000,0.000246,0,255,255
148156.421875,816762.000000,0.000247,0,255,255
148156.531250,816761.875000,0.000248,0,255,255
148156.703125,816761.750000,0.000249,0,255,255
148156.812500,816761.625000,0.000250,0,255,255
148157.015625,816761.375000,0.000251,0,255,255
148157.140625,816761.312500,0.000252,0,255,255
148157.375000,816761.125000,0.000253,0,255,255
148157.531250,816761.062500,0.000254,0,255,255
148157.578125,816760.937500,0.000255,0,255,255
148157.640625,816760.812500,0.000256,0,255,255
148157.734375,816760.625000,0.000257,0,255,255
148157.828125,816760.625000,0.000258,0,255,255
148157.937500,816760.437500,0.000259,0,255,255
148158.062500,816760.375000,0.000260,0,255,255
148158.187500,816760.250000,0.000261,0,255,255
148158.312500,816760.187500,0.000262,0,255,255
148158.312500,816760.062500,0.000263,0,255,255
148158.375000,816759.937500,0.000264,0,255,255
148158.406250,816759.937500,0.000265,0,255,255
148158.375000,816759.937500,0.000266,0,255,255
148158.468750,816759.687500,0.000267,0,255,255
148158.609375,816759.625000,0.000268,0,255,255
148158.765625,816759.500000,0.000269,0,255,255
148158.859375,816759.312500,0.000270,0,255,255
148158.953125,816759.250000,0.000271,0,255,255
148159.078125,816759.125000,0.000272,0,255,255
148159.171875,816758.875000,0.000273,0,255,255
148159.312500,816758.750000,0.000274,0,255,255
148159.406250,816758.687500,0.000275,0,255,255
148159.453125,816758.562500,0.000276,0,255,255
148159.500000,816758.500000,0.000277,0,255,255
148159.562500,816758.375000,0.000278,0,255,255
148159.734375,816758.250000,0.000279,0,255,255
148159.796875,816758.187500,0.000280,0,255,255
148159.906250,816758.187500,0.000281,0,255,255
148160.078125,816758.062500,0.000282,0,255,255
148160.156250,816758.000000,0.000283,0,255,255
148160.359375,816757.937500,0.000284,0,255,255
148160.546875,816757.875000,0.000285,0,255,255
148160.703125,816757.750000,0.000286,0,255,255
148160.875000,816757.687500,0.000287,0,255,255
148160.984375,816757.500000,0.000288,0,255,255
148161.046875,816757.437500,0.000289,0,255,255
148161.125000,816757.375000,0.000290,0,255,255
148161.187500,816757.250000,0.000291,0,255,255
148161.281250,816757.187500,0.000292,0,255,255
148161.390625,816757.062500,0.000293,0,255,255
148161.328125,816757.000000,0.000294,0,255,255
148161.406250,816756.812500,0.000295,0,255,255
148161.328125,816756.750000,0.000296,0,255,255
148161.265625,816756.625000,0.000297,0,255,255
148161.390625,816756.437500,0.000298,0,255,255
148161.593750,816756.375000,0.000299,0,255,255
148161.796875,816756.250000,0.000300,0,255,255
148162.125000,816756.062500,0.000301,0,255,255
148162.296875,816755.937500,0.000302,0,255,255
148162.484375,816755.875000,0.000303,0,255,255
148162.625000,816755.750000,0.000304,0,255,255
148162.765625,816755.750000,0.000305,0,255,255
148162.890625,816755.687500,0.000306,0,255,255
148162.968750,816755.625000,0.000307,0,255,255
148163.125000,816755.562500,0.000308,0,255,255
148163.250000,816755.500000,0.000309,0,255,255
148163.328125,816755.437500,0.000310,0,255,255
148163.375000,816755.312500,0.000311,0,255,255
148163.453125,816755.250000,0.000312,0,255,255
148163.531250,816755.187500,0.000313,0,255,255
148163.656250,816755.187500,0.000314,0,255,255
148163.687500,816755.000000,0.000315,0,255,255
148163.687500,816754.937500,0.000316,0,255,255
148163.703125,816754.875000,0.000317,0,255,255
148163.718750,816754.875000,0.000318,0,255,255
148163.875000,816754.812500,0.000319,0,255,255
148163.890625,816754.625000,0.000320,0,255,255
148163.968750,816754.562500,0.000321,0,255,255
148164.125000,816754.375000,0.000322,0,255,255
148164.546875,816754.000000,0.000323,0,255,255
148164.656250,816753.875000,0.000324,0,255,255
148164.859375,816753.812500,0.000325,0,255,255
148165.046875,816753.750000,0.000326,0,255,255
148165.328125,816753.562500,0.000327,0,255,255
148165.500000,816753.500000,0.000328,0,255,255
148165.625000,816753.375000,0.000329,0,255,255
148165.750000,816753.312500,0.000330,0,255,255
148165.781250,816753.187500,0.000331,0,255,255
148165.828125,816753.125000,0.000332,0,255,255
148165.812500,816753.062500,0.000333,0,255,255
148165.765625,816753.000000,0.000334,0,255,255
148165.734375,816752.937500,0.000335,0,255,255
148165.875000,816752.750000,0.000336,0,255,255
148166.046875,816752.687500,0.000337,0,255,255
148166.140625,816752.625000,0.000338,0,255,255
148166.343750,816752.500000,0.000339,0,255,255
148166.453125,816752.437500,0.000340,0,255,255
148166.578125,816752.312500,0.000341,0,255,255
148168.093750,816751.250000,0.000342,0,255,255
148168.093750,816751.375000,0.000343,0,255,255
148168.125000,816751.375000,0.000344,0,255,255
148168.156250,816751.375000,0.000345,0,255,255
148168.156250,816751.375000,0.000346,0,255,255
148168.171875,816751.500000,0.000347,0,255,255
148168.171875,816751.500000,0.000348,0,255,255
148168.203125,816751.500000,0.000349,0,255,255
148168.203125,816751.500000,0.000350,0,255,255
148168.234375,816751.500000,0.000351,0,255,255
148168.234375,816751.500000,0.000352,0,255,255
148168.234375,816751.500000,0.000353,0,255,255
148168.234375,816751.500000,0.000354,0,255,255
148168.234375,816751.500000,0.000355,0,255,255
148168.234375,816751.500000,0.000356,0,255,255
148168.250000,816751.500000,0.000357,0,255,255
148168.250000,816751.500000,0.000358,0,255,255
148168.250000,816751.500000,0.000359,0,255,255
148168.250000,816751.500000,0.000360,0,255,255
148168.250000,816751.500000,0.000361,0,255,255
148168.250000,816751.500000,0.000362,0,255,255
148168.265625,816751.500000,0.000363,0,255,255
148168.265625,816751.500000,0.000364,0,255,255
148168.296875,816751.500000,0.000365,0,255,255
148168.328125,816751.375000,0.000366,0,255,255
148168.343750,816751.375000,0.000367,0,255,255
148168.406250,816751.312500,0.000368,0,255,255
148168.453125,816751.250000,0.000369,0,255,255
148168.468750,816751.187500,0.000370,0,255,255
148168.609375,816751.062500,0.000371,0,255,255
148168.609375,816750.875000,0.000372,0,255,255
148168.906250,816750.562500,0.000373,0,255,255
148169.000000,816750.500000,0.000374,0,255,255
148169.125000,816750.312500,0.000375,0,255,255
148169.125000,816750.187500,0.000376,0,255,255
148169.171875,816750.062500,0.000377,0,255,255
148169.187500,816750.000000,0.000378,0,255,255
148169.187500,816749.875000,0.000379,0,255,255
148169.218750,816749.812500,0.000380,0,255,255
148169.250000,816749.812500,0.000381,0,255,255
148169.250000,816749.687500,0.000382,0,255,255
148169.250000,816749.562500,0.000383,0,255,255
148169.250000,816749.562500,0.000384,0,255,255
148169.375000,816749.125000,0.000385,0,255,255
148169.609375,816749.000000,0.000386,0,255,255
148170.390625,816748.625000,0.000387,0,255,255
148170.625000,816748.562500,0.000388,0,255,255
148171.140625,816748.125000,0.000389,0,255,255
148171.000000,816747.937500,0.000390,0,255,255
148170.953125,816748.000000,0.000391,0,255,255
148170.953125,816747.937500,0.000392,0,255,255
148170.984375,816747.937500,0.000393,0,255,255
148171.000000,816747.875000,0.000394,0,255,255
148171.000000,816747.750000,0.000395,0,255,255
148170.984375,816747.687500,0.000396,0,255,255
148170.984375,816747.625000,0.000397,0,255,255
148171.078125,816747.312500,0.000398,0,255,255
148171.171875,816747.187500,0.000399,0,255,255
148171.343750,816747.062500,0.000400,0,255,255
148171.484375,816746.937500,0.000401,0,255,255
148171.531250,816746.875000,0.000402,0,255,255
148171.609375,816746.812500,0.000403,0,255,255
148171.671875,816746.750000,0.000404,0,255,255
148171.828125,816746.750000,0.000405,0,255,255
148171.765625,816746.562500,0.000406,0,255,255
148171.843750,816746.500000,0.000407,0,255,255
148171.968750,816746.437500,0.000408,0,255,255
148172.000000,816746.437500,0.000409,0,255,255
148172.125000,816746.375000,0.000410,0,255,255
148172.218750,816746.187500,0.000411,0,255,255
148172.296875,816746.125000,0.000412,0,255,255
148172.453125,816746.062500,0.000413,0,255,255
148172.484375,816745.875000,0.000414,0,255,255
148172.515625,816745.812500,0.000415,0,255,255
148172.578125,816745.750000,0.000416,0,255,255
148172.625000,816745.750000,0.000417,0,255,255
148172.718750,816745.750000,0.000418,0,255,255
