X,Y,Z,R,G,B
468.823059,-659.454163,0.000100,95,97,91
458.662262,-668.980103,0.000200,95,97,91
529.756470,-733.752014,0.000300,95,97,91
929.601746,-482.533600,0.000400,95,97,91
1392.103760,-335.364410,0.000500,95,97,91
467.061157,-596.292908,0.000600,95,97,91
414.603912,-595.671631,0.000700,95,97,91
400.477051,-571.258484,0.000800,95,97,91
388.480591,-656.278870,0.000900,95,97,91
425.256134,-645.786499,0.001000,95,97,91
451.505798,-639.734985,0.001100,95,97,91
461.368317,-630.600098,0.001200,95,97,91
282.562286,-513.849609,0.001300,95,97,91
257.481354,-568.405273,0.001400,95,97,91
362.943390,-538.722961,0.001500,95,97,91
467.352478,-630.370056,0.001600,95,97,91
331.379913,-644.313843,0.001700,95,97,91
359.454651,-649.652100,0.001800,95,97,91
1318.896606,-622.638855,0.001900,95,97,91
1425.130859,-718.082520,0.002000,95,97,91
1425.962524,-711.708923,0.002100,95,97,91
1424.221680,-709.315918,0.002200,95,97,91
446.953613,-604.438293,0.002300,95,97,91
443.868500,-596.707092,0.002400,95,97,91
482.539337,-562.376770,0.002500,95,97,91
1703.607666,-772.247009,0.002600,95,97,91
414.982971,12.586232,0.002700,95,97,91
395.279053,-172.640762,0.002800,95,97,91
450.354584,-419.786499,0.002900,95,97,91
450.112396,-545.763916,0.003000,95,97,91
468.528259,-730.806824,0.003100,95,97,91
472.332855,-717.829407,0.003200,95,97,91
470.883331,-722.661438,0.003300,95,97,91
476.172577,-725.008423,0.003400,95,97,91
477.144775,-712.238098,0.003500,95,97,91
481.230194,-727.861572,0.003600,95,97,91
484.445129,-756.692566,0.003700,95,97,91
497.424316,-762.652039,0.003800,95,97,91
501.593964,-760.236084,0.003900,95,97,91
502.759216,-756.278381,0.004000,95,97,91
840.642700,-852.343323,0.004100,95,97,91
513.102539,-522.616272,0.004200,95,97,91
821.300293,-335.847595,0.004300,95,97,91
449.926392,-767.046936,0.004400,95,97,91
452.000671,-742.541687,0.004500,95,97,91
438.996948,-763.388306,0.004600,95,97,91
456.521271,-705.174133,0.004700,95,97,91
456.738892,-721.764038,0.004800,95,97,91
482.181305,-721.142761,0.004900,95,97,91
424.596283,-745.187744,0.005000,95,97,91
470.437561,-692.910034,0.005100,95,97,91
417.636353,-753.908447,0.005200,95,97,91
482.114624,-674.088196,0.005300,95,97,91
450.105408,-576.734802,0.005400,95,97,91
450.084351,-525.492493,0.005500,95,97,91
463.733887,-596.500000,0.005600,95,97,91
449.533325,-603.678955,0.005700,95,97,91
473.754333,-506.785675,0.005800,95,97,91
473.175232,-501.056274,0.005900,95,97,91
470.932465,-514.309814,0.006000,95,97,91
499.775909,-519.924133,0.006100,95,97,91
505.595123,-546.201050,0.006200,95,97,91
502.839935,-523.605652,0.006300,95,97,91
522.691284,-550.089722,0.006400,95,97,91
490.176605,-562.606873,0.006500,95,97,91
489.179810,-559.684692,0.006600,95,97,91
449.470154,-593.715820,0.006700,95,97,91
512.800720,-525.952637,0.006800,95,97,91
513.804443,-534.972412,0.006900,95,97,91
523.747742,-535.915771,0.007000,95,97,91
455.363037,-628.690369,0.007100,95,97,91
451.418060,-621.672424,0.007200,95,97,91
469.310944,-591.207764,0.007300,95,97,91
425.873840,-603.794067,0.007400,95,97,91
423.813599,-568.244263,0.007500,95,97,91
487.881195,-742.242554,0.007600,95,97,91
486.786163,-735.431702,0.007700,95,97,91
490.506531,-699.099670,0.007800,95,97,91
493.030060,-700.434143,0.007900,95,97,91
488.477905,-702.390015,0.008000,95,97,91
467.401642,-665.022461,0.008100,95,97,91
462.775726,-662.514404,0.008200,95,97,91
469.412720,-676.872437,0.008300,95,97,91
457.493500,-615.413818,0.008400,95,97,91
457.805878,-614.378357,0.008500,95,97,91
453.741516,-594.268066,0.008600,95,97,91
456.219421,-614.815613,0.008700,95,97,91
493.633759,-695.924316,0.008800,95,97,91
458.005920,-643.140381,0.008900,95,97,91
458.757019,-640.080078,0.009000,95,97,91
373.297272,-527.080139,0.009100,95,97,91
363.357544,-524.526062,0.009200,95,97,91
357.296143,-518.842712,0.009300,95,97,91
482.669159,-676.113098,0.009400,95,97,91
231.709015,-483.638062,0.009500,95,97,91
240.013153,-486.077087,0.009600,95,97,91
458.613098,-637.963257,0.009700,95,97,91
439.842804,-607.406555,0.009800,95,97,91
507.858917,-714.331970,0.009900,95,97,91
725.879761,-771.303650,0.010000,95,97,91
730.607422,-768.427429,0.010100,95,97,91
747.054321,-754.897827,0.010200,95,97,91
706.881287,-767.668091,0.010300,95,97,91
559.536987,-748.915344,0.010400,95,97,91
474.105316,-735.316650,0.010500,95,97,91
473.596405,-736.375183,0.010600,95,97,91
473.291046,-737.318542,0.010700,95,97,91
474.628265,-738.123840,0.010800,95,97,91
475.614502,-736.421143,0.010900,95,97,91
475.491699,-737.364502,0.011000,95,97,91
475.818085,-735.109619,0.011100,95,97,91
1328.457275,-622.523804,0.011200,95,97,91
558.852600,-746.844482,0.011300,95,97,91
354.379517,-162.792679,0.011400,95,97,91
360.504089,-163.989182,0.011500,95,97,91
848.609924,-839.872192,0.011600,95,97,91
859.985168,-823.903564,0.011700,95,97,91
855.415405,-830.277161,0.011800,95,97,91
464.548157,-695.809265,0.011900,95,97,91
428.502686,-704.299805,0.012000,95,97,91
427.751556,-702.113892,0.012100,95,97,91
419.945801,-685.800110,0.012200,95,97,91
406.282227,-667.783569,0.012300,95,97,91
403.197113,-670.636780,0.012400,95,97,91
401.301849,-674.065247,0.012500,95,97,91
408.384583,-680.760986,0.012600,95,97,91
701.398987,-767.829224,0.012700,95,97,91
711.865173,-767.806213,0.012800,95,97,91
586.622009,-745.647949,0.012900,95,97,91
795.910522,-802.573669,0.013000,95,97,91
837.971741,-830.530273,0.013100,95,97,91
837.599731,-829.448853,0.013200,95,97,91
845.216003,-837.525208,0.013300,95,97,91
835.265747,-829.586914,0.013400,95,97,91
1126.637573,-845.693542,0.013500,95,97,91
1129.343628,-842.357239,0.013600,95,97,91
1109.794067,-860.718872,0.013700,95,97,91
1103.960815,-855.817810,0.013800,95,97,91
1092.280273,-866.954407,0.013900,95,97,91
1100.447510,-868.358032,0.014000,95,97,91
1113.307495,-869.002258,0.014100,95,97,91
1115.027100,-863.710083,0.014200,95,97,91
442.998077,-399.054901,0.014300,95,97,91
920.507874,-712.583191,0.014400,95,97,91
919.328613,-703.057312,0.014500,95,97,91
916.545349,-707.222046,0.014600,95,97,91
945.364197,-685.685059,0.014700,95,97,91
796.882751,-721.119812,0.014800,95,97,91
1205.899048,-853.240723,0.014900,95,97,91
1543.126221,-842.449219,0.015000,95,97,91
1213.599487,-849.536194,0.015100,95,97,91
1277.021362,-838.974792,0.015200,95,97,91
1539.483154,-863.272949,0.015300,95,97,91
1533.983276,-872.223572,0.015400,95,97,91
1532.898804,-873.190063,0.015500,95,97,91
1467.163940,-693.554382,0.015600,95,97,91
1356.861938,-601.884216,0.015700,95,97,91
1540.693970,-817.575867,0.015800,95,97,91
457.497009,-614.194336,0.015900,95,97,91
894.398560,-8.812664,0.016000,95,97,91
385.307739,-172.433685,0.016100,95,97,91
652.539307,-306.234314,0.016200,95,97,91
268.052856,-669.716370,0.016300,95,97,91
1423.017822,-552.781799,0.016400,95,97,91
635.544922,-760.995422,0.016500,95,97,91
346.394745,-856.139954,0.016600,95,97,91
798.514771,-722.270264,0.016700,95,97,91
1330.591187,-577.286987,0.016800,95,97,91
457.819916,-610.765930,0.016900,95,97,91
1673.935913,-806.209167,0.017000,95,97,91
1060.320190,-634.902954,0.017100,95,97,91
1072.951904,-661.432983,0.017200,95,97,91
1121.966064,-835.845520,0.017300,95,97,91
1108.351562,-869.531494,0.017400,95,97,91
415.667389,11.573812,0.017500,95,97,91
409.181305,-504.001526,0.017600,95,97,91
